281611,Access Control Interfaces to Access Control Hardware,,
281613,Access Control Interfaces to Intrusion Detection,,
281615,Access Control Interfaces to Video Surveillance,,
281617,Access Control Interfaces to Fire Alarm,,
281619,Access Control Interfaces to Enterprise Software,,
281621,Access Control Interfaces to Mechanical Systems,,
281623,Access Control Interfaces to Electrical Systems,,
281625,Access Control Interfaces to Electronic Key Management System,,
281627,Access Control Interfaces to Elevator Controls,,
281629,Access Control Interfaces to Parking Equipment,,
281631,Access Control Interfaces to Perimeter Security Systems,,
281700,Access Control Identification Management Systems,,
281711,Visitor Management Systems,,
281713,Self Check In and Kiosk Visitor Systems,,
281715,Contractor & Vendor Management Systems,,
281717,Mobile Access Identification Management Systems,,
281800,Security Access Detection Equipment,,
281811,Security Access Metal Detectors,,
281813,Security Access X-Ray Equipment,,
281815,Security Access Explosive Detection Equipment,,
281817,Security Access Sniffing Equipment,,
281900,Access Control Vehicle Identification Systems,,
281911,Loading Dock Access Management Systems,,
281913,Parking Garage Access Management Systems,,
281915,Perimeter Vehicle Access Management Systems,,
282000,Video Surveillance,,
282100,Surveillance Cameras,,
282111,Analog Camera,,
282113,IP Cameras,,
282113.11,Panoramic IP Cameras,,
282115,Specialty Cameras,,
282117,Camera Housings,,
282119,Camera Mounts,,
282121,Illuminators,,
282300,Video Management System,,
282311,Video Management System Analytics,,
282313,Video Management System Interfaces,,
282500,Video Surveillance Positioning Equipment,,
282700,Video Surveillance Sensors,,
283000,"Security Detection, Alarm, and Monitoring",,
,,,
108,,,
,,,
MasterFormat® 2016 - Numbers and Titles,April 2016,,
283100,Intrusion Detection,,
283111,Building Intrusion Detection,,
283111.11,"Building Intrusion Detection Control, Gui, and Logic Systems",,
283111.13,Building Intrusion Detection Remote Devices and Sensors,,
283121,Area and Perimeter Intrusion Detection,,
283121.11,Fiber Optic Area and Perimeter Security Systems,,
283121.13,Microwave Area and Perimeter Security Systems,,
283121.15,Integrated Video Area and Perimeter Security Systems,,
283121.17,Fixed Optical Beam Area and Perimeter Security Systems,,
283121.19,Lidar Area and Perimeter Security Systems,,
283121.21,Coaxial Area and Perimeter Security Systems,,
283121.23,Area and Perimeter Intrusion Detection Devices and Sensors,,
283131,Intrusion Detection Interfaces,,
283131.11,Intrusion Detection Interfaces to Security Monitoring and Control,,
283131.13,Intrusion Detection Interfaces to Access Control System,,
283131.15,Intrusion Detection Interfaces to Video Surveillance,,
283131.17,Intrusion Detection Interfaces to Information Management and Presentation,,
283131.19,Intrusion Detection Interfaces to Mass Notification,,
283131.21,Intrusion Detection Interfaces to Life Safety,,
283131.23,Intrusion Detection Interfaces to Fire Alarm,,
283131.25,Intrusion Detection Interfaces to Temperature Controls,,
283300,Security Monitoring and Control,,
283311,Electronic Structural Monitoring Systems,,
283313,Security Operations and Monitoring Center,,
283315,Security Monitoring and Control Software,,
283317,Security Monitoring and Control Services,,
283500,Tracking Systems,,
283511,Asset Tracking Systems,,
283511.11,Rf Asset Tracking Systems,,
283511.13,GPS Asset Tracking Systems,,
283511.15,Cellular Asset Tracking Systems,,
283513,Personnel Tracking Systems,,
283513.11,Rf Personnel Tracking Systems,,
283513.13,GPS Personnel Tracking Systems,,
283513.15,Cellular Personnel Tracking Systems,,
283700,Audio Monitoring,,
283711,Audio Monitoring Devices,,
284000,Life Safety,,
284100,Radiation Detection and Alarm,,
284111,"Radiation Detection and Alarm Control, Gui, and Logic Systems",,
284113,Radiation Detection and Alarm Integrated Audio Evacuation Systems,,
284115,Radiation Detection Sensors,,
284117,Radiation Dosimeters,,
284200,Gas Detection and Alarm,,
284211,"Gas Detection and Alarm Control, Gui, and Logic Systems",,
284213,Gas Detection and Alarm Integrated Audio Evacuation Systems,,
284215,Gas Detection Sensors,,
284300,Fuel Oil Detection and Alarm,,
284311,"Fuel Oil Detection and Alarm Control, Gui, and Logic Systems",,
284313,Fuel Oil Detection and Alarm Integrated Audio Evacuation Systems,,
,,,
109,,,
,,,
,MasterFormat® 2016 - Numbers and Titles,April 2016,
284315,,Fuel Oil Detection Sensors,
284400,,Refrigerant Detection and Alarm,
284411,,"Refrigerant Detection and Alarm Control, Gui, and Logic Systems",
284413,,Refrigerant Detection and Alarm Integrated Audio Evacuation Systems,
284415,,Refrigerant Detection Sensors,
284500,,Water Detection and Alarm,
284511,,"Water Detection and Alarm Control, Gui, and Logic Systems",
284513,,Water Detection Sensors,
284515,,Building Envelope Water Detection and Alarm,
284600,,Fire Detection and Alarm,
284610,,Detection and Initiation,
284611,,Fire Sensors and Detectors,
28,4611.11,Linear Heat Detection Sensors,
28,4611.13,Spot-Type Heat Detection Sensors,
28,4611.15,Duct Smoke Detection Sensors,
28,4611.17,Beam Smoke Detection Sensors,
28,4611.19,Video Smoke Detection Sensors,
28,4611.21,Carbon-Monoxide Detection Sensors,
28,4611.23,Combination Sensors,
28,4611.25,Air Sampling Systems,
28,4611.27,Other Sensors,
284612,,Other Initiating Devices,
28,4612.11,Fire Alarm Pull Stations,
28,4612.13,Fire Alarm Level Detector Switches,
28,4612.15,Fire Alarm Flow Switches,
28,4612.17,Fire Alarm Pressure Sensors,
28,4612.19,Sprinkler Supervisory Devices,
284620,,Fire Alarm,
28,4621.11,Addressable Fire-Alarm Systems,
28,4621.13,Conventional Fire-Alarm Systems,
28,4621.15,Protected Premise Systems,
28,4621.17,Proprietary Systems,
28,4621.19,Central Station Systems,
28,4621.21,Remote Station Systems,
28,4621.23,Public Emergency Alarm Reporting Systems,
284622,,"Network Command Centers, Printers and Peripherals for Fire Systems",
284623,,Fire Alarm Notification Appliances,
28,4623.11,Fire Alarm Horns and Strobes,
28,4623.13,Fire Alarm Speakers,
28,4623.15,Fire Alarm Low Frequency Sounders,
28,4623.17,Wide Band Sounders,
284624,,Fire Detection and Alarm Emergency Control Function Interfaces,
28,4624.11,Fire Detection and Alarm Interfaces to Remote Monitoring,
28,4624.13,Fire Detection and Alarm Interfaces to Access Control Hardware,
28,4624.15,Fire Detection and Alarm Interfaces to Access Control System,
28,4624.17,Fire Detection and Alarm Interfaces to Intrusion Detection,
28,4624.19,Fire Detection and Alarm Interfaces to Video Surveillance,
28,4624.21,Fire Detection and Alarm Interfaces to Elevator Control,
28,4624.23,Other Fire Detection and Alarm Interfaces,
284700,,Mass Notification,
284711,,General Requirements for Mass Notification,
284713,,Mass Notification Software,
284715,,Mass Notification Control Panels,
,,,
110,,,
,,,
MasterFormat® 2016 - Numbers and Titles,April 2016,,
284717,Notification Devices and Methods,,
284717.11,Notification Appliances and Methods Indoors,,
284717.13,Notification Appliances and Methods Outdoors,,
284717.15,Notification Appliances and Methods Distributed Recipient,,
284717.17,Notification Appliances and Methods Public Methods,,
284721,Mass Notification System Interfaces,,
284721.11,Notification Interfaces to Access Control Systems,,
284721.13,Notification Interfaces to Video Surveillance Systems,,
284721.15,"Notification Interfaces to Security Detection, Alarm, and Monitoring",,
284721.17,Notification Interfaces to Security Monitoring and Control,,
284721.19,Notification Interfaces to Life Safety Systems,,
284721.21,Notification Interfaces to Fire Detection and Alarm,,
284721.23,Notification Interfaces to Detention Systems,,
284721.25,Notification Interfaces to Emergency Response Systems,,
284721.27,Notification Interfaces to Network and Facilities Monitoring,,
284721.29,Notification Interfaces to Web Intelligence,,
284721.31,Notification Interfaces to Traffic Management and Monitoring Systems,,
284721.33,Notification Interfaces to Smart Phones,,
284721.35,Notification Interfaces to Other External Subsystems,,
284800,Emergency Response Systems,,
284823,Computer Aided Dispatch,,
284900,Electronic Personal Protection Systems,,
284911,Electronic Personal Safety Detection Systems,,
284913,Electronic Personal Safety Alarm Annunciation and Control Systems,,
284915,Electronic Personal Safety Interfaces to Remote Monitoring,,
284917,Electronic Personal Safety Emergency Aid Devices,,
285000,Specialized Systems,,
285100,Information Management & Presentation,,
285111,Information Management & Presentation Architecture,,
285113,Data and Information Management,,
285115,Information Interfaces to Connected Subsystems,,
285115.11,Information Interfaces to Access Control Systems,,
285115.13,Information Interfaces to Video Surveillance Systems,,
285115.15,"Information Interfaces to Security Detection, Alarm, and Monitoring",,
285115.17,Information Interfaces to Security Monitoring and Control,,
285115.19,Information Interfaces to Mass Notification Systems,,
285115.21,Information Interfaces to Life Safety Systems,,
285115.23,Information Interfaces to Fire Detection and Alarm,,
285115.25,Information Interfaces to Detention Systems,,
285115.27,Information Interfaces to Emergency Response Systems,,
285115.29,Information Interfaces to License Plate Recognition Systems,,
285115.31,Information Interfaces to Facial Recognition Systems,,
285115.33,Information Interfaces to Remote Data Structures,,
285115.35,Information Interfaces to Network and Facilities Monitoring,,
285115.37,Information Interfaces to Crowd Sourcing,,
285115.39,Information Interfaces to Web Intelligence,,
285115.41,Information Interfaces to Traffic Management and Monitoring Systems,,
285115.43,Information Interfaces to Environmental Monitoring Systems,,
285115.45,Information Interfaces to Directly Connected Sensors,,
285115.47,Information Interfaces to Other Safety and Security Subsystems,,
285115.49,Information Interfaces to Other External Subsystems,,
285117,Data Presentation,,
285117.11,Maps,,
,,,
111,,,
,,,
MasterFormat® 2016 - Numbers and Titles,,April 2016,
285117.13,Visualization,,
285117.15,Events/Alarms/Incidents,,
285117.17,Video Workspace,,
285117.19,Dispatch/Notification,,
285117.21,Review and Investigation,,
285117.23,Reporting,,
285119,Control Room and Monitoring Equipment,,
285119.11,Display/Workstations,,
285119.13,Video Walls,,
285119.15,Audio Equipment,,
285119.17,Remote Displays,,
285200,Detention Security Systems,,
285211,Detention Monitoring and Control Systems,,
285213,Detention Interfaces to Connected Subsystems,,
285213.11,Detention Interfaces to Access Control Systems,,
285213.13,Detention Interfaces to Video Surveillance Systems,,
285213.15,"Detention Interfaces to Security Detention, Alarm, and Monitoring",,
285213.17,Detention Interfaces to Security Monitoring and Control,,
285213.19,Detention Interfaces to Duress Alarm Systems,,
285213.21,Detention Interfaces to Distributed Television Systems,,
285213.23,Detention Interfaces to Perimeter Security Systems,,
285215,Video Support Systems for Detention,,
285215.11,Video Interrogation System,,
285215.13,Video Arraignment System,,
285215.15,Video Visitation System,,
310000,Earthwork,,
310100,Maintenance of Earthwork,,
310110,Maintenance of Clearing,,
310120,Maintenance of Earth Moving,,
310140,Maintenance of Shoring and Underpinning,,
310150,Maintenance of Excavation Support and Protection,,
310160,Maintenance of Special Foundations and Load Bearing Elements,,
310162,Maintenance of Driven Piles,,
310162.61,Driven Pile Repairs,,
310163,Maintenance of Bored and Augered Piles,,
310163.61,Bored and Augered Pile Repairs,,
310170,Maintenance of Tunneling and Mining,,
310170.61,Tunnel Leak Repairs,,
310500,Common Work Results for Earthwork,,
310505,Selective Demolition for Earthwork,,
310513,Soils for Earthwork,,
310516,Aggregates for Earthwork,,
310519,Geosynthetics for Earthwork,,
310519.13,Geotextiles for Earthwork,,
310519.16,Geomembranes for Earthwork,,
310519.19,Geogrids for Earthwork,,
310519.23,Geosynthetic Clay Liners,,
310519.26,Geocomposites,,
310519.29,Geonets,,
310523,Cement and Concrete for Earthwork,,
310600,Schedules for Earthwork,,
,,,
112,,,
,,,
MasterFormat® 2016 - Numbers and Titles,,April 2016,
310610,Schedules for Clearing,,
310620,Schedules for Earth Moving,,
310620.13,Trench Dimension Schedule,,
310620.16,Backfill Material Schedule,,
310640,Schedules for Shoring and Underpinning,,
310650,Schedules for Excavation Support and Protection,,
310660,Schedules for Special Foundations and Load Bearing Elements,,
310660.13,Driven Pile Schedule,,
310660.16,Caisson Schedule,,
310670,Schedules for Tunneling and Mining,,
310800,Commissioning of Earthwork,,
310813,Pile Load Testing,,
310813.13,Dynamic Pile Load Testing,,
310813.16,Static Pile Load Testing,,
310900,Geotechnical Instrumentation and Monitoring of,,
,Earthwork,,
310913,Geotechnical Instrumentation and Monitoring,,
310913.13,Groundwater Monitoring During Construction,,
310916,Foundation Performance Instrumentation,,
310916.26,Bored and Augered Pile Load Tests,,
311000,Site Clearing,,
311100,Clearing and Grubbing,,
311200,Selective Clearing,,
311300,Selective Tree and Shrub Removal and Trimming,,
311313,Selective Tree and Shrub Removal,,
311316,Selective Tree and Shrub Trimming,,
311400,Earth Stripping and Stockpiling,,
311413,Soil Stripping and Stockpiling,,
311413.13,Soil Stripping,,
311413.16,Soil Stockpiling,,
311413.23,Topsoil Stripping and Stockpiling,,
311416,Sod Stripping and Stockpiling,,
311416.13,Sod Stripping,,
311416.16,Sod Stockpiling,,
312000,Earth Moving,,
312100,Off-Gassing Mitigation,,
312113,Radon Mitigation,,
312113.13,Radon Venting,,
312116,Methane Mitigation,,
312116.13,Methane Venting,,
312200,Grading,,
312213,Rough Grading,,
312216,Fine Grading,,
312216.13,Roadway Subgrade Reshaping,,
312219,Finish Grading,,
312219.13,Spreading and Grading Topsoil,,
312300,Excavation and Fill,,
312313,Subgrade Preparation,,
,,,
113,,,
,,,
MasterFormat® 2016 - Numbers and Titles,,April 2016,
312316,Excavation,,
312316.13,Trenching,,
312316.16,Structural Excavation for Minor Structures,,
312316.26,Rock Removal,,
312319,Dewatering,,
312323,Fill,,
312323.13,Backfill,,
312323.23,Compaction,,
312323.33,Flowable Fill,,
312323.43,Geofoam,,
312333,Trenching and Backfilling,,
312400,Embankments,,
312413,Roadway Embankments,,
312416,Railway Embankments,,
312500,Erosion and Sedimentation Controls,,
312514,Stabilization Measures for Erosion and Sedimentation Control,,
312514.13,Hydraulically-Applied Erosion Control,,
312514.16,Rolled Erosion Control Mats and Blankets,,
312524,Structural Measures for Erosion and Sedimentation Control,,
312524.13,Rock Barriers,,
312534,Retention Measures for Erosion and Sedimentation Controls,,
312534.13,Rock Basins,,
313000,Earthwork Methods,,
313100,Soil Treatment,,
313113,Rodent Control,,
313113.16,Rodent Control Bait Systems,,
313113.19,Rodent Control Traps,,
313113.23,Rodent Control Electronic Systems,,
313113.26,Rodent Control Repellants,,
313116,Termite Control,,
313116.13,Chemical Termite Control,,
313116.16,Termite Control Bait Systems,,
313116.19,Termite Control Barriers,,
313119,Vegetation Control,,
313119.13,Chemical Vegetation Control,,
313133,Sanitary Vacuum System Piping,,
313200,Soil Stabilization,,
313213,Soil Mixing Stabilization,,
313213.13,Asphalt Soil Stabilization,,
313213.16,Cement Soil Stabilization,,
313213.19,Lime Soil Stabilization,,
313213.23,Fly-Ash Soil Stabilization,,
313213.26,Lime-Fly-Ash Soil Stabilization,,
313216,Chemical Treatment Soil Stabilization,,
313216.13,Polymer Emulsion Soil Stabilization,,
313217,Water Injection Soil Stabilization,,
313219,Geosynthetic Soil Stabilization and Layer Separation,,
313219.13,Geogrid Soil Stabilization,,
313219.16,Geotextile Soil Stabilization,,
313219.19,Geogrid Layer Separation,,
313219.23,Geotextile Layer Separation,,
313223,Pressure Grouting Soil Stabilization,,
,,,
114,,,
,,,
MasterFormat® 2016 - Numbers and Titles,,April 2016,
313223.13,Cementitious Pressure Grouting Soil Stabilization,,
313223.16,Chemical Pressure Grouting Soil Stabilization,,
313233,Shotcrete Soil Slope Stabilization,,
313236,Soil Nailing,,
313236.13,Driven Soil Nailing,,
313236.16,Grouted Soil Nailing,,
313236.19,Corrosion-Protected Soil Nailing,,
313236.23,Jet-Grouted Soil Nailing,,
313236.26,Launched Soil Nailing,,
313300,Rock Stabilization,,
313313,Rock Bolting and Grouting,,
313323,Rock Slope Netting,,
313326,Rock Slope Wire Mesh,,
313333,Shotcrete Rock Slope Stabilization,,
313343,Vegetated Rock Slope Stabilization,,
313400,Soil Reinforcement,,
313419,Geosynthetic Soil Reinforcement,,
313419.13,Geogrid Soil Reinforcement,,
313419.16,Geotextile Soil Reinforcement,,
313423,Fiber Soil Reinforcement,,
313423.13,Geosynthetic Fiber Soil Reinforcement,,
313500,Slope Protection,,
313519,Geosynthetic Slope Protection,,
313519.13,Geogrid Slope Protection,,
313519.16,Geotextile Slope Protection,,
313519.19,Slope Protection with Mulch Control Netting,,
313523,Slope Protection with Slope Paving,,
313523.13,Cast-In-Place Concrete Slope Paving,,
313523.16,Precast Concrete Slope Paving,,
313523.19,Concrete Unit Masonry Slope Paving,,
313526,Containment Barriers,,
313526.13,Clay Containment Barriers,,
313526.16,Geomembrane Containment Barriers,,
313526.23,Bentonite Slurry Trench,,
313600,Gabions,,
313613,Gabion Boxes,,
313619,Gabion Mattresses,,
313619.13,Vegetated Gabion Mattresses,,
313700,Riprap,,
313713,Machined Riprap,,
313716,Non-Machined Riprap,,
313716.13,Rubble-Stone Riprap,,
313716.16,Concrete Unit Masonry Riprap,,
313716.19,Sacked Sand-Cement Riprap,,
314000,Shoring and Underpinning,,
314100,Shoring,,
314113,Timber Shoring,,
314116,Sheet Piling,,
314116.13,Steel Sheet Piling,,
314116.16,Plastic Sheet Piling,,
314119,Metal Hydraulic Shoring,,
,,,
115,,,
,,,
MasterFormat® 2016 - Numbers and Titles,April 2016,,
314119.13,Aluminum Hydraulic Shoring,,
314123,Pneumatic Shoring,,
314133,Trench Shielding,,
314300,Concrete Raising,,
314313,Pressure Grouting,,
314313.13,Concrete Pressure Grouting,,
314313.16,Polyurethane Pressure Grouting,,
314316,Compaction Grouting,,
314319,Mechanical Jacking,,
314500,Vibroflotation and Densification,,
314513,Vibroflotation,,
314516,Densification,,
314600,Needle Beams,,
314613,Cantilever Needle Beams,,
314800,Underpinning,,
314813,Underpinning Piers,,
314819,Bracket Piers,,
314823,Jacked Piers,,
314833,Micropile Underpinning,,
315000,Excavation Support and Protection,,
315100,Anchor Tiebacks,,
315113,Excavation Soil Anchors,,
315116,Excavation Rock Anchors,,
315200,Cofferdams,,
315213,Sheet Piling Cofferdams,,
315216,Timber Cofferdams,,
315219,Precast Concrete Cofferdams,,
315300,Cribbing and Walers,,
315313,Timber Cribwork,,
315400,Ground Freezing,,
315600,Slurry Walls,,
315613,Bentonite Slurry Walls,,
315613.13,Soil-Bentonite Slurry Walls,,
315613.16,Cement-Bentonite Slurry Walls,,
315613.19,Slag-Cement-Bentonite Slurry Walls,,
315613.23,Soil-Cement-Bentonite Slurry Walls,,
315613.26,Pozzolan-Bentonite Slurry Walls,,
315613.29,Organically-Modified Bentonite Slurry Walls,,
315616,Attipulgite Slurry Walls,,
315616.13,Soil-Attipulgite Slurry Walls,,
315619,Slurry-Geomembrane Composite Slurry Walls,,
315623,Lean Concrete Slurry Walls,,
315626,Bio-Polymer Trench Drain,,
316000,Special Foundations and Load-Bearing,,
,Elements,,
316200,Driven Piles,,
316213,Concrete Piles,,
,,,
116,,,
,,,
MasterFormat® 2016 - Numbers and Titles,,April 2016,
316213.13,Cast-in-Place Concrete Piles,,
316213.16,Concrete Displacement Piles,,
316213.19,Precast Concrete Piles,,
316213.23,Prestressed Concrete Piles,,
316213.26,Pressure-Injected Footings,,
316216,Steel Piles,,
316216.13,Sheet Steel Piles,,
316216.16,Steel H Piles,,
316216.19,Unfilled Tubular Steel Piles,,
316219,Timber Piles,,
316223,Composite Piles,,
316223.13,Concrete-Filled Steel Piles,,
316223.16,Wood and Cast-In-Place Concrete Piles,,
316300,Bored Piles,,
316313,Bored and Augered Test Piles,,
316316,Auger Cast Grout Piles,,
316319,Bored and Socketed Piles,,
316319.13,Rock Sockets for Piles,,
316323,Bored Concrete Piles,,
316323.13,Bored and Belled Concrete Piles,,
316323.16,Bored Friction Concrete Piles,,
316326,Drilled Caissons,,
316326.13,Fixed End Caisson Piles,,
316326.16,Concrete Caissons for Marine Construction,,
316329,Drilled Concrete Piers and Shafts,,
316329.13,Uncased Drilled Concrete Piers,,
316329.16,Cased Drilled Concrete Piers,,
316333,Drilled Micropiles,,
316400,Caissons,,
316413,Box Caissons,,
316416,Excavated Caissons,,
316419,Floating Caissons,,
316423,Open Caissons,,
316426,Pneumatic Caissons,,
316429,Sheeted Caissons,,
316600,Special Foundations,,
316613,Special Piles,,
316613.13,Rammed Aggregate Piles,,
316615,Helical Foundation Piles,,
316616,Special Foundation Walls,,
316616.13,Anchored Foundation Walls,,
316616.23,Concrete Cribbing Foundation Walls,,
316616.26,Metal Cribbing Foundation Walls,,
316616.33,Manufactured Modular Foundation Walls,,
316616.43,Mechanically Stabilized Earth Foundation Walls,,
316616.46,Slurry Diaphragm Foundation Walls,,
316616.53,Soldier-Beam Foundation Walls,,
316616.56,Permanently-Anchored Soldier-Beam Foundation Walls,,
316619,Refrigerated Foundations,,
316800,Foundation Anchors,,
316813,Rock Foundation Anchors,,
316816,Helical Foundation Anchors,,
,,,
117,,,
,,,
MasterFormat® 2016 - Numbers and Titles,April 2016,,
317000,Tunneling and Mining,,
317100,Tunnel Excavation,,
317113,Shield Driving Tunnel Excavation,,
317116,Tunnel Excavation by Drilling and Blasting,,
317119,Tunnel Excavation by Tunnel Boring Machine,,
317123,Tunneling by Cut and Cover,,
317200,Tunnel Support Systems,,
317213,Rock Reinforcement and Initial Support,,
317216,Steel Ribs and Lagging,,
317300,Tunnel Grouting,,
317313,Cement Tunnel Grouting,,
317316,Chemical Tunnel Grouting,,
317400,Tunnel Construction,,
317413,Cast-in-Place Concrete Tunnel Lining,,
317416,Precast Concrete Tunnel Lining,,
317419,Shotcrete Tunnel Lining,,
317500,Shaft Construction,,
317513,Cast-in-Place Concrete Shaft Lining,,
317516,Precast Concrete Shaft Lining,,
317700,Submersible Tube Tunnels,,
317713,Trench Excavation for Submerged Tunnels,,
317716,Tube Construction (Outfitting Tunnel Tubes),,
317719,Floating and Laying Submerged Tunnels,,
320000,Exterior Improvements,,
320100,Operation and Maintenance of Exterior Improvements,,
320111,Paving Cleaning,,
320111.51,Rubber and Paint Removal from Paving,,
320111.52,Rubber Removal from Paving,,
320111.53,Paint Removal from Paving,,
320113,Flexible Paving Surface Treatment,,
320113.61,Slurry Seal (Latex Modified),,
320113.62,Asphalt Surface Treatment,,
320116,Flexible Paving Rehabilitation,,
320116.71,Cold Milling Asphalt Paving,,
320116.72,Asphalt Paving Reuse,,
320116.73,In Place Cold Reused Asphalt Paving,,
320116.74,In Place Hot Reused Asphalt Paving,,
320116.75,Heater Scarifying of Asphalt Paving,,
320117,Flexible Paving Repair,,
320117.61,Sealing Cracks in Asphalt Paving,,
320117.62,Stress-Absorbing Membrane Interlayer,,
320119,Rigid Paving Surface Treatment,,
320119.61,Sealing of Joints in Rigid Paving,,
320119.62,Patching of Rigid Paving,,
320123,Base Course Reconditioning,,
320126,Rigid Paving Rehabilitation,,
320126.71,Grooving of Concrete Paving,,
320126.72,Grinding of Concrete Paving,,
320126.73,Milling of Concrete Paving,,
,,,
118,,,
,,,
MasterFormat® 2016 - Numbers and Titles,April 2016,,
320126.74,Concrete Overlays,,
320126.75,Concrete Paving Reuse,,
320129,Rigid Paving Repair,,
320129.61,Partial Depth Patching of Rigid Paving,,
320129.62,Concrete Paving Raising,,
320129.63,Subsealing and Stabilization,,
320130,Operation and Maintenance of Site Improvements,,
320130.13,Snow Removal,,
320180,Operation and Maintenance of Irrigation,,
320190,Operation and Maintenance of Planting,,
320190.13,Fertilizing,,
320190.16,Amending Soils,,
320190.19,Mowing,,
320190.23,Pruning,,
320190.26,Watering,,
320190.29,Topsoil Preservation,,
320190.33,Tree and Shrub Preservation,,
320500,Common Work Results for Exterior Improvements,,
320505,Selective Demolition for Exterior Improvements,,
320513,Soils for Exterior Improvements,,
320516,Aggregates for Exterior Improvements,,
320519,Geosynthetics for Exterior Improvements,,
320519.13,Geotextiles for Exterior Improvements,,
320519.16,Geomembranes for Exterior Improvements,,
320519.19,Geogrids for Exterior Improvements,,
320523,Cement and Concrete for Exterior Improvements,,
320533,Common Work Results for Planting,,
320600,Schedules for Exterior Improvements,,
320610,"Schedules for Bases, Ballasts, and Paving",,
320610.13,Pedestrian Walkway Schedule,,
320630,Schedules for Site Improvements,,
320630.13,Retaining Wall Schedule,,
320680,Schedules for Irrigation,,
320680.13,Irrigation Piping Schedule,,
320690,Schedules for Planting,,
320690.13,Planting Schedule,,
320800,Commissioning of Exterior Improvements,,
321000,"Bases, Ballasts, and Paving",,
321100,Base Courses,,
321113,Subgrade Modifications,,
321113.13,Lime-Treated Subgrades,,
321113.16,Bituminous-Treated Subgrades,,
321116,Subbase Courses,,
321116.13,Sand-Clay Subbase Courses,,
321116.16,Aggregate Subbase Courses,,
321123,Aggregate Base Courses,,
321123.13,Sand-Clay Base Courses,,
321123.23,Base Course Drainage Layers,,
321126,Asphaltic Base Courses,,
321126.13,Plant Mix Asphaltic Base Courses,,
321126.16,Road Mix Asphaltic Base Courses,,
321126.19,Bituminous-Stabilized Base Courses,,
,,,
119,,,
,,,
MasterFormat® 2016 - Numbers and Titles,,April 2016,
321129,Lime Treated Base Courses,,
321129.13,Lime-Fly Ash-Treated Base Courses,,
321133,Cement-Treated Base Courses,,
321133.13,Portland Cement-Stabilized Base Courses,,
321136,Concrete Base Courses,,
321136.11,Soil-Cement Concrete Base Courses,,
321136.13,Lean Concrete Base Courses,,
321136.16,Plain Cement Concrete Base Courses,,
321136.19,Hydraulic Cement Concrete Base Courses,,
321139,Shell Base Course,,
321200,Flexible Paving,,
321213,Preparatory Coats,,
321213.13,Tack Coats,,
321213.16,Asphaltic Tack Coats,,
321213.19,Prime Coats,,
321213.23,Asphaltic Prime Coats,,
321216,Asphalt Paving,,
321216.13,Plant-Mix Asphalt Paving,,
321216.16,Road-Mix Asphalt Paving,,
321216.19,Cold-Mix Asphalt Paving,,
321216.23,Reinforced Asphalt Paving,,
321216.26,Fiber-Modified Asphalt Paving,,
321216.29,Polymer-Modified Asphalt Paving,,
321216.33,Granulated Rubber-Modified Asphalt Paving,,
321216.36,Athletic Asphalt Paving,,
321219,Asphalt Paving Wearing Courses,,
321219.13,Road-Mix Asphalt Paving Wearing Courses,,
321219.16,Resin-Modified Asphalt Paving Wearing Courses,,
321219.19,Porous Friction Asphalt Paving Wearing Courses,,
321233,Flexible Paving Surface Treatments,,
321236,Seal Coats,,
321236.13,Asphaltic Seal and Fog Coats,,
321236.16,Coal Tar Seal Coats,,
321236.19,Coal Tar Seal Coats with Unvulcanized Rubber,,
321236.23,Fuel-Resistant Sealers,,
321243,Porous Flexible Paving,,
321273,Asphalt Paving Joint Sealants,,
321300,Rigid Paving,,
321313,Concrete Paving,,
321313.13,Exposed Aggregate Concrete Paving,,
321313.16,Power-Compacted Concrete Paving,,
321313.17,Roller-Compacted Concrete Paving,,
321313.19,Prestressed Concrete Paving,,
321313.23,Concrete Paving Surface Treatment,,
321313.26,Stained Concrete Paving,,
321313.33,Plain Concrete Paving,,
321316,Decorative Concrete Paving,,
321316.13,Patterned Concrete Paving,,
321316.19,Imprinted Concrete Paving,,
321316.23,Stamped Concrete Paving,,
321343,Pervious Concrete Paving,,
321373,Concrete Paving Joint Sealants,,
321373.13,Fuel-Resistant Concrete Paving Joint Sealants,,
321373.16,Field-Molded Concrete Paving Joint Sealants,,
,,,
120,,,
,,,
MasterFormat® 2016 - Numbers and Titles,,April 2016,
321373.19,Compression Concrete Paving Joint Sealants,,
321400,Unit Paving,,
321413,Precast Concrete Unit Paving,,
321413.13,Interlocking Precast Concrete Unit Paving,,
321413.16,Precast Concrete Unit Paving Slabs,,
321413.19,Porous Precast Concrete Unit Paving,,
321416,Brick Unit Paving,,
321423,Asphalt Unit Paving,,
321426,Wood Paving,,
321429,Rubber Paving,,
321433,Plastic Paving,,
321433.13,Permeable Plastic Paving,,
321440,Stone Paving,,
321443,Porous Unit Paving,,
321500,Aggregate Surfacing,,
321513,Cinder Surfacing,,
321540,Crushed Stone Surfacing,,
321550,Aggregate-Turf Pavement,,
321600,"Curbs, Gutters, Sidewalks, and Driveways",,
321613,Curbs and Gutters,,
321613.13,Cast-In-Place Concrete Curbs and Gutters,,
321613.16,Steel Faced Curbs,,
321613.23,Precast Concrete Curbs and Gutters,,
321613.33,Asphalt Curbs,,
321613.43,Stone Curbs,,
321623,Sidewalks,,
321633,Driveways,,
321700,Paving Specialties,,
321713,Parking Bumpers,,
